return_id,order_id,user_id,return_date,return_reason,refund_amount,days_to_return
RET0002193,ORD0008767,USR01185,2025-11-28,Changed mind,3918.02,6
RET0002194,ORD0008769,USR01185,2025-12-29,Changed mind,5838.34,4
RET0002195,ORD0008771,USR01185,2025-11-11,Damaged,702.08,6
RET0002196,ORD0008775,USR01185,2025-12-17,Changed mind,3205.61,5
RET0002197,ORD0008781,USR01186,2025-10-27,Wrong item,2369.14,3
RET0002198,ORD0008782,USR01186,2026-02-06,Wrong item,7787.01,3
RET0002199,ORD0008784,USR01186,2026-03-14,Damaged,7481.58,3
RET0002200,ORD0008787,USR01186,2026-02-26,Wrong item,7160.83,8
RET0002201,ORD0008796,USR01188,2025-12-22,Damaged,9656.95,2
RET0002202,ORD0008800,USR01189,2026-01-07,Damaged,3757.15,8
RET0002203,ORD0008803,USR01189,2025-12-28,Damaged,6353.73,3
RET0002204,ORD0008804,USR01189,2026-02-23,Damaged,4273.46,3
RET0002205,ORD0008816,USR01190,2026-02-24,Damaged,873.4,8
RET0002206,ORD0008819,USR01191,2025-11-03,Damaged,8926.68,6
RET0002207,ORD0008828,USR01192,2026-01-17,Changed mind,1821.08,3
RET0002208,ORD0008832,USR01193,2025-12-11,Damaged,871.15,3
RET0002209,ORD0008835,USR01194,2026-02-14,Wrong item,1983.37,3
RET0002210,ORD0008840,USR01194,2026-02-24,Wrong item,5302.88,2
RET0002211,ORD0008841,USR01195,2026-03-28,Changed mind,4023.8,3
RET0002212,ORD0008843,USR01195,2026-02-28,Damaged,6115.7,4
RET0002213,ORD0008844,USR01195,2026-03-05,Wrong item,549.56,7
RET0002214,ORD0008845,USR01195,2026-03-18,Wrong item,5932.69,9
RET0002215,ORD0008853,USR01196,2026-01-14,Damaged,7115.07,5
RET0002216,ORD0008858,USR01196,2026-03-01,Changed mind,5382.88,8
RET0002217,ORD0008866,USR01198,2025-12-06,Damaged,3164.14,5
RET0002218,ORD0008874,USR01198,2026-03-09,Wrong item,2357.94,6
RET0002219,ORD0008877,USR01199,2026-01-08,Wrong item,8289.33,3
RET0002220,ORD0008878,USR01199,2026-03-06,Wrong item,2888.19,9
RET0002221,ORD0008885,USR01200,2026-03-29,Changed mind,5304.9,9
RET0002222,ORD0008886,USR01200,2025-11-26,Damaged,8099.31,6
RET0002223,ORD0008889,USR01200,2025-10-26,Damaged,7014.96,7
RET0002224,ORD0008893,USR01201,2025-12-25,Wrong item,5127.42,9
RET0002225,ORD0008898,USR01201,2025-12-13,Changed mind,3605.25,6
RET0002226,ORD0008901,USR01202,2025-11-28,Changed mind,1748.54,8
RET0002227,ORD0008902,USR01202,2026-01-25,Damaged,7890.1,1
RET0002228,ORD0008913,USR01203,2026-01-11,Damaged,2318.42,9
RET0002229,ORD0008925,USR01204,2025-12-05,Damaged,3631.99,3
RET0002230,ORD0008930,USR01204,2026-01-28,Changed mind,7011.87,4
RET0002231,ORD0008937,USR01205,2026-02-18,Changed mind,4765.48,8
RET0002232,ORD0008938,USR01205,2025-12-22,Wrong item,3553.03,3
RET0002233,ORD0008940,USR01205,2025-11-16,Damaged,5681.81,4
RET0002234,ORD0008942,USR01205,2025-12-17,Wrong item,723.48,5
RET0002235,ORD0008943,USR01205,2025-10-05,Wrong item,3912.5,5
RET0002236,ORD0008945,USR01205,2026-03-11,Wrong item,5349.17,3
RET0002237,ORD0008956,USR01206,2026-03-27,Changed mind,6764.09,6
RET0002238,ORD0008958,USR01206,2025-12-05,Changed mind,3451.59,5
RET0002239,ORD0008961,USR01207,2025-12-27,Damaged,2736.99,5
RET0002240,ORD0008964,USR01207,2025-10-16,Wrong item,6264.66,8
RET0002241,ORD0008967,USR01208,2026-04-01,Changed mind,3491.85,8
RET0002242,ORD0008969,USR01209,2026-03-15,Changed mind,8842.35,2
RET0002243,ORD0008970,USR01209,2025-10-27,Changed mind,1263.91,9
RET0002244,ORD0008971,USR01209,2026-03-14,Changed mind,8404.63,3
RET0002245,ORD0008974,USR01210,2025-12-09,Damaged,7121.69,3
RET0002246,ORD0008976,USR01211,2026-03-15,Wrong item,3678.2,4
RET0002247,ORD0008981,USR01211,2026-02-22,Wrong item,7959.99,7
RET0002248,ORD0008983,USR01212,2026-03-13,Damaged,4119.46,4
RET0002249,ORD0008986,USR01212,2025-11-20,Changed mind,4194.92,7
RET0002250,ORD0008996,USR01214,2026-02-03,Changed mind,6738.08,6
RET0002251,ORD0009001,USR01216,2025-11-21,Damaged,6790.57,4
RET0002252,ORD0009005,USR01217,2026-01-19,Wrong item,7352.3,5
RET0002253,ORD0009009,USR01221,2026-01-26,Wrong item,6688.57,6
RET0002254,ORD0009018,USR01222,2026-01-28,Changed mind,2373.48,2
RET0002255,ORD0009019,USR01222,2026-01-13,Changed mind,8554.07,7
RET0002256,ORD0009020,USR01223,2026-03-07,Wrong item,781.47,3
RET0002257,ORD0009033,USR01226,2025-11-24,Wrong item,8595.35,5
RET0002258,ORD0009039,USR01226,2025-11-27,Changed mind,6694.35,3
RET0002259,ORD0009040,USR01226,2026-02-03,Damaged,9856.57,3
RET0002260,ORD0009041,USR01226,2026-02-26,Wrong item,2957.73,1
RET0002261,ORD0009044,USR01227,2025-10-24,Wrong item,1150.44,8
RET0002262,ORD0009045,USR01227,2026-01-18,Damaged,802.04,7
RET0002263,ORD0009051,USR01228,2026-01-28,Damaged,439.42,1
RET0002264,ORD0009053,USR01229,2025-11-10,Changed mind,4117.94,5
RET0002265,ORD0009058,USR01229,2026-01-12,Changed mind,9888.06,4
RET0002266,ORD0009062,USR01229,2025-11-06,Wrong item,9064.54,6
RET0002267,ORD0009064,USR01229,2026-01-10,Damaged,5659.34,8
RET0002268,ORD0009074,USR01231,2026-03-20,Damaged,7659.49,3
RET0002269,ORD0009076,USR01231,2025-12-18,Damaged,7446.5,2
RET0002270,ORD0009077,USR01231,2026-01-16,Damaged,8621.93,1
RET0002271,ORD0009080,USR01231,2026-02-08,Wrong item,4103.32,8
RET0002272,ORD0009081,USR01231,2026-03-19,Damaged,9660.76,7
RET0002273,ORD0009087,USR01232,2026-02-24,Wrong item,3634.65,6
RET0002274,ORD0009088,USR01233,2026-01-05,Wrong item,8440.66,1
RET0002275,ORD0009089,USR01233,2025-12-22,Damaged,4041.68,1
RET0002276,ORD0009091,USR01233,2025-12-21,Changed mind,2643.79,5
RET0002277,ORD0009092,USR01233,2026-02-25,Damaged,4771.21,1
RET0002278,ORD0009098,USR01234,2026-03-22,Damaged,7155.35,4
RET0002279,ORD0009102,USR01234,2025-11-15,Wrong item,3099.38,8
RET0002280,ORD0009105,USR01235,2026-03-01,Changed mind,1041.58,3
RET0002281,ORD0009108,USR01235,2026-02-24,Wrong item,3057.14,8
RET0002282,ORD0009113,USR01235,2026-03-01,Changed mind,8130.07,9
RET0002283,ORD0009116,USR01236,2025-11-30,Changed mind,1982.85,4
RET0002284,ORD0009117,USR01237,2025-10-18,Wrong item,3169.0,6
RET0002285,ORD0009119,USR01237,2026-01-23,Damaged,8811.47,8
RET0002286,ORD0009127,USR01238,2026-01-22,Wrong item,4067.28,8
RET0002287,ORD0009131,USR01238,2025-10-21,Wrong item,3230.16,7
RET0002288,ORD0009132,USR01238,2026-01-28,Changed mind,1739.06,7
RET0002289,ORD0009134,USR01238,2026-02-21,Wrong item,9005.5,9
RET0002290,ORD0009138,USR01239,2026-01-27,Damaged,7943.14,6
RET0002291,ORD0009141,USR01239,2025-12-11,Changed mind,9663.17,6
RET0002292,ORD0009152,USR01241,2026-02-27,Changed mind,9848.94,1
RET0002293,ORD0009155,USR01242,2025-12-12,Wrong item,5383.64,7
RET0002294,ORD0009165,USR01243,2026-03-01,Wrong item,300.46,6
RET0002295,ORD0009170,USR01243,2026-03-20,Changed mind,3833.12,2
RET0002296,ORD0009173,USR01243,2025-11-26,Wrong item,2430.92,9
RET0002297,ORD0009177,USR01243,2025-11-11,Changed mind,1244.07,4
RET0002298,ORD0009179,USR01244,2026-01-02,Damaged,4591.33,8
RET0002299,ORD0009183,USR01245,2025-12-15,Damaged,7970.24,3
RET0002300,ORD0009191,USR01246,2026-03-08,Wrong item,9133.65,6
RET0002301,ORD0009192,USR01246,2025-10-27,Wrong item,6065.9,8
RET0002302,ORD0009196,USR01246,2026-02-28,Damaged,6511.19,9
RET0002303,ORD0009198,USR01248,2026-01-22,Damaged,115.87,4
RET0002304,ORD0009212,USR01249,2026-02-28,Damaged,3505.74,3
RET0002305,ORD0009214,USR01250,2025-10-07,Changed mind,2108.77,7
RET0002306,ORD0009220,USR01251,2025-11-18,Wrong item,2670.79,3
RET0002307,ORD0009230,USR01253,2025-11-04,Wrong item,2485.01,2
RET0002308,ORD0009231,USR01253,2025-11-15,Changed mind,5158.67,5
RET0002309,ORD0009234,USR01253,2025-12-23,Changed mind,9142.38,4
RET0002310,ORD0009252,USR01256,2026-01-02,Damaged,6219.53,5
RET0002311,ORD0009255,USR01256,2026-02-17,Wrong item,265.44,7
RET0002312,ORD0009257,USR01256,2025-12-07,Changed mind,7225.29,3
RET0002313,ORD0009262,USR01257,2025-10-19,Wrong item,3995.79,3
RET0002314,ORD0009264,USR01257,2025-12-06,Damaged,9452.62,9
RET0002315,ORD0009274,USR01259,2026-02-05,Changed mind,5969.35,6
RET0002316,ORD0009276,USR01259,2026-03-26,Damaged,4955.56,4
RET0002317,ORD0009282,USR01259,2025-11-29,Changed mind,4030.98,3
RET0002318,ORD0009286,USR01259,2025-10-13,Wrong item,9714.6,1
RET0002319,ORD0009287,USR01259,2026-02-11,Damaged,7187.99,2
RET0002320,ORD0009297,USR01261,2025-10-27,Changed mind,3218.71,5
RET0002321,ORD0009299,USR01261,2025-10-17,Wrong item,3374.51,5
RET0002322,ORD0009309,USR01262,2025-10-31,Changed mind,7910.69,5
RET0002323,ORD0009312,USR01263,2025-11-16,Wrong item,3437.98,5
RET0002324,ORD0009316,USR01263,2026-03-19,Wrong item,1681.12,6
RET0002325,ORD0009317,USR01263,2026-01-28,Changed mind,3070.26,2
RET0002326,ORD0009319,USR01263,2025-11-28,Changed mind,1329.61,5
RET0002327,ORD0009320,USR01264,2026-03-30,Changed mind,9732.25,9
RET0002328,ORD0009322,USR01264,2026-03-05,Changed mind,8477.66,1
RET0002329,ORD0009323,USR01264,2026-01-25,Changed mind,1160.5,3
RET0002330,ORD0009324,USR01264,2025-11-19,Changed mind,5927.22,6
RET0002331,ORD0009325,USR01264,2025-12-17,Changed mind,1372.55,7
RET0002332,ORD0009326,USR01264,2025-11-20,Wrong item,3159.37,6
RET0002333,ORD0009327,USR01264,2026-01-29,Damaged,9820.8,1
RET0002334,ORD0009329,USR01265,2025-11-07,Damaged,1991.42,3
RET0002335,ORD0009334,USR01265,2025-10-18,Changed mind,3655.68,8
RET0002336,ORD0009342,USR01266,2026-02-15,Wrong item,5566.64,3
RET0002337,ORD0009344,USR01267,2025-11-28,Changed mind,9755.64,3
RET0002338,ORD0009346,USR01267,2025-10-26,Changed mind,5843.86,1
RET0002339,ORD0009348,USR01267,2026-03-14,Wrong item,3226.73,4
RET0002340,ORD0009349,USR01267,2026-01-01,Damaged,6311.6,4
RET0002341,ORD0009354,USR01268,2026-01-17,Wrong item,4423.69,8
RET0002342,ORD0009355,USR01268,2025-12-27,Changed mind,7992.06,1
RET0002343,ORD0009357,USR01269,2025-12-20,Wrong item,8382.73,9
RET0002344,ORD0009359,USR01269,2025-11-08,Wrong item,4712.73,1
RET0002345,ORD0009366,USR01270,2025-11-05,Changed mind,5156.46,6
RET0002346,ORD0009368,USR01270,2026-01-10,Wrong item,753.85,7
RET0002347,ORD0009369,USR01270,2025-10-24,Damaged,4568.76,3
RET0002348,ORD0009372,USR01270,2025-11-21,Changed mind,9135.65,7
RET0002349,ORD0009381,USR01271,2026-01-09,Damaged,4914.08,6
RET0002350,ORD0009389,USR01272,2026-03-17,Wrong item,1496.4,8
RET0002351,ORD0009390,USR01273,2025-12-21,Wrong item,6074.7,1
RET0002352,ORD0009393,USR01274,2025-12-10,Wrong item,3391.47,4
RET0002353,ORD0009396,USR01275,2025-10-11,Wrong item,5397.79,4
RET0002354,ORD0009399,USR01275,2026-02-09,Damaged,2242.96,9
RET0002355,ORD0009401,USR01276,2026-01-26,Damaged,4627.47,6
RET0002356,ORD0009408,USR01277,2026-02-03,Wrong item,8867.67,9
RET0002357,ORD0009411,USR01277,2025-12-02,Damaged,2969.37,6
RET0002358,ORD0009423,USR01280,2025-12-11,Damaged,996.15,9
RET0002359,ORD0009433,USR01280,2025-12-04,Wrong item,6815.43,7
RET0002360,ORD0009434,USR01280,2025-10-10,Wrong item,6933.41,1
RET0002361,ORD0009451,USR01282,2026-01-09,Wrong item,1649.6,3
RET0002362,ORD0009453,USR01282,2026-01-16,Changed mind,5159.93,3
RET0002363,ORD0009462,USR01283,2026-03-11,Wrong item,6554.14,5
RET0002364,ORD0009466,USR01283,2026-01-06,Wrong item,7146.04,3
RET0002365,ORD0009469,USR01284,2025-12-03,Changed mind,4010.62,6
RET0002366,ORD0009473,USR01284,2025-11-29,Wrong item,5900.25,6
RET0002367,ORD0009477,USR01284,2025-11-02,Wrong item,5087.06,4
RET0002368,ORD0009480,USR01286,2026-01-22,Changed mind,1334.77,4
RET0002369,ORD0009483,USR01286,2025-11-10,Wrong item,6167.69,1
RET0002370,ORD0009491,USR01287,2025-10-28,Changed mind,426.25,9
RET0002371,ORD0009492,USR01287,2026-01-17,Wrong item,9066.23,2
RET0002372,ORD0009493,USR01287,2025-11-01,Changed mind,6287.37,5
RET0002373,ORD0009494,USR01287,2025-12-23,Changed mind,2403.51,6
RET0002374,ORD0009498,USR01288,2025-12-07,Wrong item,5373.51,1
RET0002375,ORD0009500,USR01288,2026-03-16,Wrong item,5566.64,3
RET0002376,ORD0009501,USR01289,2026-01-28,Changed mind,3094.31,2
RET0002377,ORD0009504,USR01289,2025-10-30,Wrong item,5707.25,8
RET0002378,ORD0009505,USR01289,2025-10-17,Changed mind,2014.95,9
RET0002379,ORD0009509,USR01289,2026-03-29,Changed mind,4124.96,7
RET0002380,ORD0009513,USR01289,2026-01-11,Wrong item,2973.49,9
RET0002381,ORD0009515,USR01290,2025-12-18,Wrong item,9983.71,3
RET0002382,ORD0009518,USR01291,2026-03-28,Changed mind,4226.19,4
RET0002383,ORD0009520,USR01291,2026-01-20,Damaged,9160.91,8
RET0002384,ORD0009523,USR01291,2025-11-30,Wrong item,9240.56,9
RET0002385,ORD0009526,USR01291,2025-11-19,Wrong item,5563.76,3
RET0002386,ORD0009530,USR01292,2025-11-16,Changed mind,1185.16,7
RET0002387,ORD0009534,USR01292,2025-10-27,Changed mind,4375.11,7
RET0002388,ORD0009544,USR01294,2025-12-17,Damaged,7442.61,5
RET0002389,ORD0009549,USR01294,2025-12-11,Wrong item,1996.11,5
RET0002390,ORD0009551,USR01294,2026-01-10,Wrong item,8709.76,3
RET0002391,ORD0009557,USR01296,2025-11-04,Wrong item,1750.46,1
RET0002392,ORD0009563,USR01296,2026-01-29,Wrong item,7314.74,9
RET0002393,ORD0009568,USR01296,2025-10-12,Changed mind,3015.23,1
RET0002394,ORD0009569,USR01296,2025-11-22,Damaged,5026.44,5
RET0002395,ORD0009573,USR01297,2026-01-29,Changed mind,7507.12,4
RET0002396,ORD0009578,USR01297,2025-11-14,Changed mind,5777.15,5
RET0002397,ORD0009589,USR01298,2026-03-05,Damaged,287.81,8
RET0002398,ORD0009592,USR01298,2026-03-18,Wrong item,124.7,8
RET0002399,ORD0009593,USR01299,2026-03-05,Damaged,2696.89,2
RET0002400,ORD0009595,USR01299,2025-10-20,Wrong item,3730.07,5
RET0002401,ORD0009603,USR01299,2026-01-11,Damaged,1556.29,6
RET0002402,ORD0009604,USR01299,2026-03-23,Wrong item,445.03,4
RET0002403,ORD0009605,USR01299,2025-11-18,Wrong item,2159.24,9
RET0002404,ORD0009610,USR01300,2025-10-26,Damaged,5488.02,9
RET0002405,ORD0009611,USR01300,2026-01-08,Changed mind,4698.31,5
RET0002406,ORD0009618,USR01301,2026-03-07,Changed mind,3618.74,5
RET0002407,ORD0009622,USR01301,2025-10-31,Damaged,7127.02,8
RET0002408,ORD0009627,USR01303,2025-11-27,Changed mind,2554.66,7
RET0002409,ORD0009629,USR01303,2026-03-13,Changed mind,6554.75,8
RET0002410,ORD0009633,USR01304,2025-10-17,Wrong item,9978.88,7
RET0002411,ORD0009638,USR01304,2026-03-25,Changed mind,7937.39,3
RET0002412,ORD0009641,USR01304,2025-12-18,Changed mind,8963.66,7
RET0002413,ORD0009646,USR01305,2025-11-30,Changed mind,8686.11,2
RET0002414,ORD0009650,USR01305,2025-11-09,Changed mind,3197.89,6
RET0002415,ORD0009661,USR01307,2026-02-21,Wrong item,167.52,1
RET0002416,ORD0009667,USR01308,2025-10-15,Wrong item,1961.13,1
RET0002417,ORD0009668,USR01308,2026-02-04,Damaged,9704.52,5
RET0002418,ORD0009672,USR01309,2025-12-20,Changed mind,359.76,4
RET0002419,ORD0009675,USR01309,2026-01-21,Changed mind,6267.46,1
RET0002420,ORD0009677,USR01310,2026-03-24,Wrong item,961.94,4
RET0002421,ORD0009678,USR01310,2025-11-08,Wrong item,2133.52,5
RET0002422,ORD0009683,USR01310,2026-02-09,Damaged,9427.74,3
RET0002423,ORD0009684,USR01310,2026-01-30,Damaged,1929.28,4
RET0002424,ORD0009685,USR01310,2025-11-06,Wrong item,3664.89,3
RET0002425,ORD0009690,USR01310,2025-11-07,Wrong item,2741.39,1
RET0002426,ORD0009691,USR01311,2026-03-21,Wrong item,7082.82,7
RET0002427,ORD0009694,USR01311,2025-10-25,Changed mind,3486.92,1
RET0002428,ORD0009699,USR01312,2025-10-31,Damaged,2074.35,2
RET0002429,ORD0009701,USR01312,2025-11-01,Wrong item,8970.96,6
RET0002430,ORD0009702,USR01313,2025-11-10,Changed mind,1442.65,4
RET0002431,ORD0009703,USR01314,2025-11-24,Damaged,1178.19,4
RET0002432,ORD0009705,USR01314,2026-03-10,Wrong item,8611.65,8
RET0002433,ORD0009712,USR01315,2026-01-03,Damaged,1895.92,4
RET0002434,ORD0009713,USR01315,2025-10-20,Changed mind,4552.37,7
RET0002435,ORD0009723,USR01315,2025-11-14,Damaged,2737.31,6
RET0002436,ORD0009724,USR01315,2025-11-29,Damaged,3380.91,9
RET0002437,ORD0009729,USR01316,2025-10-15,Changed mind,6399.44,1
RET0002438,ORD0009736,USR01316,2025-10-06,Changed mind,7821.64,2
RET0002439,ORD0009740,USR01318,2026-03-28,Wrong item,5090.21,8
RET0002440,ORD0009741,USR01318,2025-10-01,Wrong item,9975.27,1
RET0002441,ORD0009742,USR01318,2025-10-31,Changed mind,2042.7,1
RET0002442,ORD0009749,USR01320,2025-11-05,Damaged,5332.08,9
RET0002443,ORD0009752,USR01321,2026-03-09,Damaged,9119.15,7
RET0002444,ORD0009758,USR01322,2025-11-05,Changed mind,6695.36,8
RET0002445,ORD0009759,USR01322,2025-11-15,Changed mind,7050.44,2
RET0002446,ORD0009766,USR01324,2026-03-02,Damaged,6101.87,2
RET0002447,ORD0009767,USR01324,2025-10-19,Damaged,6118.25,6
RET0002448,ORD0009771,USR01324,2025-11-25,Wrong item,126.44,8
RET0002449,ORD0009781,USR01327,2025-12-16,Changed mind,2030.77,1
RET0002450,ORD0009782,USR01327,2026-02-01,Wrong item,7068.3,6
RET0002451,ORD0009783,USR01327,2026-03-10,Wrong item,7841.15,7
RET0002452,ORD0009786,USR01327,2026-01-28,Changed mind,4925.92,6
RET0002453,ORD0009787,USR01327,2025-11-20,Changed mind,388.99,6
RET0002454,ORD0009790,USR01327,2025-10-05,Damaged,3946.43,1
RET0002455,ORD0009794,USR01328,2025-10-16,Changed mind,9272.06,7
RET0002456,ORD0009795,USR01328,2025-11-18,Wrong item,9188.31,5
RET0002457,ORD0009797,USR01328,2026-03-28,Damaged,1905.05,2
RET0002458,ORD0009801,USR01328,2025-12-07,Wrong item,4305.37,3
RET0002459,ORD0009809,USR01330,2025-12-01,Damaged,685.48,1
RET0002460,ORD0009810,USR01330,2025-10-17,Wrong item,8591.89,6
RET0002461,ORD0009814,USR01331,2025-12-21,Damaged,2232.9,4
RET0002462,ORD0009824,USR01332,2025-11-27,Damaged,1594.66,6
RET0002463,ORD0009831,USR01334,2026-01-29,Wrong item,6909.74,4
RET0002464,ORD0009834,USR01335,2025-10-31,Damaged,8182.96,3
RET0002465,ORD0009835,USR01335,2025-12-03,Wrong item,2822.57,2
RET0002466,ORD0009838,USR01335,2025-12-04,Damaged,3786.55,1
RET0002467,ORD0009841,USR01336,2026-01-19,Changed mind,6721.29,3
RET0002468,ORD0009842,USR01336,2025-10-24,Wrong item,5865.08,4
RET0002469,ORD0009847,USR01337,2026-01-25,Damaged,6341.22,5
RET0002470,ORD0009852,USR01337,2025-11-29,Damaged,1258.86,1
RET0002471,ORD0009853,USR01337,2025-11-07,Changed mind,9876.78,7
RET0002472,ORD0009859,USR01338,2025-10-30,Wrong item,5184.64,7
RET0002473,ORD0009862,USR01338,2025-10-24,Damaged,6663.66,9
RET0002474,ORD0009868,USR01339,2026-01-31,Wrong item,9009.51,7
RET0002475,ORD0009871,USR01339,2025-11-06,Damaged,4793.22,8
RET0002476,ORD0009875,USR01339,2025-11-24,Damaged,5775.93,8
RET0002477,ORD0009877,USR01340,2025-12-09,Changed mind,4437.24,4
RET0002478,ORD0009881,USR01340,2026-02-24,Damaged,8044.77,7
RET0002479,ORD0009885,USR01340,2025-12-18,Wrong item,8408.44,6
RET0002480,ORD0009888,USR01341,2025-10-21,Wrong item,9953.27,1
RET0002481,ORD0009891,USR01341,2025-11-23,Changed mind,6390.46,1
RET0002482,ORD0009897,USR01342,2026-03-08,Damaged,7636.52,9
RET0002483,ORD0009899,USR01343,2025-11-29,Changed mind,7220.79,6
RET0002484,ORD0009901,USR01343,2026-02-19,Wrong item,8991.72,9
RET0002485,ORD0009902,USR01343,2025-11-26,Changed mind,3846.54,3
RET0002486,ORD0009906,USR01344,2026-02-12,Changed mind,9214.68,9
RET0002487,ORD0009913,USR01344,2025-12-13,Wrong item,9568.18,1
RET0002488,ORD0009914,USR01344,2026-02-09,Damaged,6207.7,9
RET0002489,ORD0009915,USR01344,2026-01-16,Damaged,1133.2,4
RET0002490,ORD0009920,USR01345,2026-01-20,Wrong item,8634.11,4
RET0002491,ORD0009928,USR01345,2026-01-28,Wrong item,5269.92,9
RET0002492,ORD0009935,USR01348,2025-11-26,Wrong item,7754.34,9
RET0002493,ORD0009937,USR01349,2025-12-18,Wrong item,7702.88,4
RET0002494,ORD0009938,USR01349,2026-03-06,Changed mind,1694.36,6
RET0002495,ORD0009940,USR01349,2025-12-23,Wrong item,4476.56,6
RET0002496,ORD0009946,USR01350,2025-12-14,Wrong item,9202.01,3
RET0002497,ORD0009947,USR01350,2026-02-24,Changed mind,3049.95,9
RET0002498,ORD0009949,USR01351,2026-03-16,Wrong item,5939.84,8
RET0002499,ORD0009951,USR01352,2026-01-12,Wrong item,4608.49,8
RET0002500,ORD0009964,USR01353,2025-11-11,Changed mind,2054.12,9
RET0002501,ORD0009967,USR01353,2025-11-20,Damaged,570.19,1
RET0002502,ORD0009971,USR01354,2026-03-09,Damaged,9052.38,3
RET0002503,ORD0009972,USR01354,2026-03-12,Damaged,9319.65,1
RET0002504,ORD0009973,USR01354,2026-02-18,Damaged,7957.35,5
RET0002505,ORD0009975,USR01354,2025-10-31,Wrong item,2380.64,5
RET0002506,ORD0009979,USR01354,2026-02-20,Damaged,6288.03,9
RET0002507,ORD0009998,USR01357,2026-01-03,Changed mind,5133.29,5
RET0002508,ORD0010000,USR01357,2026-02-25,Changed mind,8955.34,9
RET0002509,ORD0010001,USR01357,2025-10-06,Wrong item,1745.2,3
RET0002510,ORD0010003,USR01358,2026-04-02,Wrong item,1843.8,7
RET0002511,ORD0010004,USR01358,2026-01-06,Damaged,5451.19,2
RET0002512,ORD0010010,USR01358,2026-02-02,Wrong item,529.05,8
RET0002513,ORD0010012,USR01359,2026-02-05,Changed mind,1011.35,6
RET0002514,ORD0010014,USR01359,2026-01-28,Damaged,2957.66,3
RET0002515,ORD0010016,USR01359,2026-03-08,Damaged,1696.24,9
RET0002516,ORD0010018,USR01359,2026-01-28,Changed mind,2453.36,5
RET0002517,ORD0010019,USR01359,2026-01-27,Changed mind,8150.53,5
RET0002518,ORD0010028,USR01360,2025-12-23,Wrong item,3188.31,5
RET0002519,ORD0010031,USR01360,2025-10-12,Damaged,8563.29,6
RET0002520,ORD0010032,USR01360,2026-01-18,Damaged,3974.76,9
RET0002521,ORD0010037,USR01360,2026-01-25,Damaged,7137.48,6
RET0002522,ORD0010038,USR01360,2026-03-14,Damaged,1865.9,5
RET0002523,ORD0010039,USR01361,2025-12-08,Damaged,3359.94,6
RET0002524,ORD0010045,USR01361,2025-12-08,Changed mind,1315.14,7
RET0002525,ORD0010046,USR01361,2026-03-10,Wrong item,6260.98,4
RET0002526,ORD0010058,USR01363,2025-12-10,Wrong item,506.77,7
RET0002527,ORD0010060,USR01363,2025-10-14,Damaged,4653.1,1
RET0002528,ORD0010061,USR01363,2025-12-27,Wrong item,3637.06,1
RET0002529,ORD0010062,USR01363,2026-02-01,Changed mind,9187.82,3
RET0002530,ORD0010064,USR01363,2026-01-04,Damaged,1156.23,3
RET0002531,ORD0010078,USR01365,2026-03-10,Changed mind,8699.03,1
RET0002532,ORD0010085,USR01366,2026-01-21,Changed mind,6103.99,6
RET0002533,ORD0010090,USR01367,2026-01-08,Wrong item,2494.66,5
RET0002534,ORD0010101,USR01368,2026-02-02,Damaged,6691.92,1
RET0002535,ORD0010103,USR01368,2025-12-09,Wrong item,5201.27,7
RET0002536,ORD0010119,USR01369,2026-03-28,Wrong item,1836.36,7
RET0002537,ORD0010120,USR01370,2026-02-03,Changed mind,9772.03,9
RET0002538,ORD0010123,USR01370,2026-02-28,Wrong item,3687.7,8
RET0002539,ORD0010125,USR01371,2026-01-12,Changed mind,9386.09,1
RET0002540,ORD0010128,USR01371,2025-12-04,Wrong item,3439.55,2
RET0002541,ORD0010129,USR01371,2025-11-23,Wrong item,317.22,9
