order_id,user_id,order_date,category,order_value,payment_method,delivery_city
ORD0008609,USR01160,2025-12-19,Fashion,8996.7,UPI,Hyderabad
ORD0008610,USR01160,2025-12-16,Home,8493.83,COD,Hyderabad
ORD0008611,USR01161,2026-02-22,Books,9836.27,COD,Chennai
ORD0008612,USR01161,2025-11-12,Electronics,1665.88,UPI,Chennai
ORD0008613,USR01161,2025-12-05,Books,1007.15,COD,Chennai
ORD0008614,USR01162,2025-11-26,Books,4234.29,UPI,Hyderabad
ORD0008615,USR01162,2026-01-10,Books,3179.1,COD,Hyderabad
ORD0008616,USR01162,2026-01-24,Home,6523.11,COD,Hyderabad
ORD0008617,USR01162,2026-03-06,Electronics,4318.85,COD,Hyderabad
ORD0008618,USR01162,2026-03-06,Fashion,3028.29,COD,Hyderabad
ORD0008619,USR01163,2025-10-27,Fashion,3778.26,UPI,Bangalore
ORD0008620,USR01163,2026-02-01,Electronics,4971.62,UPI,Bangalore
ORD0008621,USR01163,2026-03-01,Fashion,7643.43,Card,Bangalore
ORD0008622,USR01163,2025-10-11,Books,9119.11,Card,Bangalore
ORD0008623,USR01163,2025-10-11,Electronics,9276.71,COD,Bangalore
ORD0008624,USR01163,2025-12-30,Fashion,8290.7,COD,Bangalore
ORD0008625,USR01163,2025-10-25,Electronics,7129.23,UPI,Bangalore
ORD0008626,USR01163,2026-03-25,Electronics,3956.32,Card,Bangalore
ORD0008627,USR01163,2025-10-03,Fashion,6888.22,COD,Bangalore
ORD0008628,USR01163,2025-11-20,Fashion,6264.61,COD,Bangalore
ORD0008629,USR01164,2026-02-23,Home,5765.47,UPI,Chennai
ORD0008630,USR01165,2026-01-08,Books,6921.84,UPI,Mumbai
ORD0008631,USR01165,2026-03-05,Electronics,5826.63,UPI,Mumbai
ORD0008632,USR01165,2026-01-05,Home,6511.28,COD,Mumbai
ORD0008633,USR01165,2026-03-19,Electronics,8944.1,Card,Mumbai
ORD0008634,USR01165,2025-10-11,Fashion,7775.8,Card,Mumbai
ORD0008635,USR01165,2026-02-22,Fashion,5158.21,COD,Mumbai
ORD0008636,USR01165,2026-03-02,Fashion,5295.5,COD,Mumbai
ORD0008637,USR01165,2026-01-03,Electronics,6360.18,Card,Mumbai
ORD0008638,USR01165,2025-11-22,Fashion,7515.18,Card,Mumbai
ORD0008639,USR01165,2025-10-15,Fashion,6263.82,COD,Mumbai
ORD0008640,USR01165,2025-10-13,Electronics,3491.17,UPI,Mumbai
ORD0008641,USR01165,2025-11-03,Books,766.36,Card,Mumbai
ORD0008642,USR01165,2026-02-22,Books,4913.47,UPI,Mumbai
ORD0008643,USR01165,2025-10-07,Books,2458.04,Card,Mumbai
ORD0008644,USR01166,2026-03-23,Fashion,3606.98,UPI,Pune
ORD0008645,USR01166,2025-11-10,Fashion,279.28,COD,Pune
ORD0008646,USR01166,2025-12-28,Fashion,395.13,COD,Pune
ORD0008647,USR01166,2025-11-28,Books,2040.69,COD,Pune
ORD0008648,USR01166,2026-03-03,Fashion,6989.99,UPI,Pune
ORD0008649,USR01167,2025-10-13,Books,5456.6,Card,Pune
ORD0008650,USR01167,2026-03-04,Electronics,7777.41,COD,Pune
ORD0008651,USR01167,2025-11-29,Home,2581.06,COD,Pune
ORD0008652,USR01167,2026-03-21,Electronics,8075.28,COD,Pune
ORD0008653,USR01167,2026-02-25,Books,110.19,UPI,Pune
ORD0008654,USR01167,2025-11-11,Books,9390.38,Card,Pune
ORD0008655,USR01167,2025-10-17,Electronics,6836.11,UPI,Pune
ORD0008656,USR01167,2026-02-17,Books,6757.1,COD,Pune
ORD0008657,USR01167,2025-11-08,Home,9372.04,UPI,Pune
ORD0008658,USR01167,2025-12-23,Electronics,9327.25,UPI,Pune
ORD0008659,USR01167,2026-03-20,Fashion,8283.71,UPI,Pune
ORD0008660,USR01167,2025-11-10,Fashion,7238.4,UPI,Pune
ORD0008661,USR01167,2025-11-08,Fashion,3255.17,COD,Pune
ORD0008662,USR01168,2026-03-19,Fashion,5157.77,UPI,Chennai
ORD0008663,USR01168,2026-01-27,Fashion,4051.48,Card,Chennai
ORD0008664,USR01168,2026-03-20,Fashion,8896.66,Card,Chennai
ORD0008665,USR01169,2026-01-19,Electronics,5728.96,COD,Pune
ORD0008666,USR01169,2025-12-20,Books,7876.13,Card,Pune
ORD0008667,USR01169,2025-10-14,Electronics,7039.72,Card,Pune
ORD0008668,USR01170,2026-01-27,Books,1660.58,Card,Hyderabad
ORD0008669,USR01170,2025-10-04,Books,197.81,UPI,Hyderabad
ORD0008670,USR01170,2025-12-08,Electronics,3984.32,Card,Hyderabad
ORD0008671,USR01170,2026-01-31,Home,935.42,COD,Hyderabad
ORD0008672,USR01170,2025-12-26,Fashion,2805.86,UPI,Hyderabad
ORD0008673,USR01170,2026-01-05,Electronics,3360.78,COD,Hyderabad
ORD0008674,USR01170,2026-03-22,Home,8441.02,UPI,Hyderabad
ORD0008675,USR01170,2026-03-15,Electronics,7189.74,COD,Hyderabad
ORD0008676,USR01170,2026-01-11,Fashion,9342.27,Card,Hyderabad
ORD0008677,USR01170,2026-03-20,Books,9040.22,Card,Hyderabad
ORD0008678,USR01170,2026-01-25,Electronics,7704.92,Card,Hyderabad
ORD0008679,USR01170,2025-11-11,Electronics,3674.8,Card,Hyderabad
ORD0008680,USR01170,2026-03-16,Books,6573.79,COD,Hyderabad
ORD0008681,USR01171,2025-11-04,Fashion,4568.49,COD,Mumbai
ORD0008682,USR01171,2025-10-25,Home,6252.17,Card,Mumbai
ORD0008683,USR01171,2026-03-16,Books,2680.23,UPI,Mumbai
ORD0008684,USR01171,2026-03-11,Electronics,163.13,COD,Mumbai
ORD0008685,USR01171,2025-10-14,Fashion,3727.2,COD,Mumbai
ORD0008686,USR01171,2026-01-11,Books,7168.73,Card,Mumbai
ORD0008687,USR01171,2025-11-20,Home,7675.91,COD,Mumbai
ORD0008688,USR01171,2026-03-09,Books,5067.07,COD,Mumbai
ORD0008689,USR01171,2025-12-23,Books,9826.44,UPI,Mumbai
ORD0008690,USR01171,2025-12-03,Home,5800.04,COD,Mumbai
ORD0008691,USR01172,2025-12-18,Electronics,1635.43,UPI,Chennai
ORD0008692,USR01172,2026-03-13,Home,527.36,Card,Chennai
ORD0008693,USR01172,2026-03-09,Fashion,1073.28,Card,Chennai
ORD0008694,USR01172,2026-03-02,Fashion,8944.23,Card,Chennai
ORD0008695,USR01172,2026-02-16,Home,2778.29,UPI,Chennai
ORD0008696,USR01172,2026-01-24,Home,9182.33,COD,Chennai
ORD0008697,USR01172,2025-10-22,Books,6102.34,COD,Chennai
ORD0008698,USR01173,2025-11-16,Electronics,1534.04,Card,Chennai
ORD0008699,USR01174,2025-11-10,Home,8057.47,UPI,Chennai
ORD0008700,USR01174,2026-01-12,Electronics,4015.83,Card,Chennai
ORD0008701,USR01174,2025-11-22,Home,2003.4,COD,Chennai
ORD0008702,USR01174,2026-02-23,Books,7869.25,UPI,Chennai
ORD0008703,USR01174,2025-10-23,Books,1013.36,Card,Chennai
ORD0008704,USR01174,2026-02-04,Home,947.94,UPI,Chennai
ORD0008705,USR01174,2025-11-17,Books,5132.26,COD,Chennai
ORD0008706,USR01175,2026-01-22,Books,3612.53,Card,Bangalore
ORD0008707,USR01175,2026-03-01,Electronics,656.33,COD,Bangalore
ORD0008708,USR01175,2026-03-25,Electronics,725.18,COD,Bangalore
ORD0008709,USR01175,2025-10-10,Books,5951.37,Card,Bangalore
ORD0008710,USR01175,2025-11-15,Books,2694.73,Card,Bangalore
ORD0008711,USR01175,2025-12-06,Home,8224.53,COD,Bangalore
ORD0008712,USR01175,2026-03-22,Home,7566.6,Card,Bangalore
ORD0008713,USR01175,2026-03-01,Home,8101.29,UPI,Bangalore
ORD0008714,USR01175,2026-02-11,Fashion,7187.11,COD,Bangalore
ORD0008715,USR01175,2026-01-05,Home,1137.78,UPI,Bangalore
ORD0008716,USR01175,2025-12-15,Books,1760.26,Card,Bangalore
ORD0008717,USR01176,2025-10-23,Fashion,5796.28,Card,Pune
ORD0008718,USR01176,2025-12-02,Books,3422.72,COD,Pune
ORD0008719,USR01177,2025-11-26,Home,2867.33,UPI,Chennai
ORD0008720,USR01177,2026-01-18,Books,2391.03,COD,Chennai
ORD0008721,USR01177,2025-10-29,Electronics,4688.67,Card,Chennai
ORD0008722,USR01178,2026-01-03,Home,7053.5,COD,Mumbai
ORD0008723,USR01178,2026-03-18,Electronics,6097.14,Card,Mumbai
ORD0008724,USR01178,2026-03-10,Home,8009.63,Card,Mumbai
ORD0008725,USR01178,2025-12-04,Electronics,7751.16,COD,Mumbai
ORD0008726,USR01178,2025-10-05,Fashion,4201.57,COD,Mumbai
ORD0008727,USR01178,2025-11-06,Books,1895.0,UPI,Mumbai
ORD0008728,USR01178,2026-03-01,Home,898.51,UPI,Mumbai
ORD0008729,USR01179,2025-11-13,Electronics,2880.11,UPI,Bangalore
ORD0008730,USR01179,2026-03-17,Fashion,954.55,Card,Bangalore
ORD0008731,USR01179,2026-03-01,Fashion,2755.89,Card,Bangalore
ORD0008732,USR01179,2025-11-11,Electronics,6276.24,Card,Bangalore
ORD0008733,USR01179,2025-11-21,Books,3286.92,Card,Bangalore
ORD0008734,USR01179,2025-11-30,Electronics,7656.61,UPI,Bangalore
ORD0008735,USR01180,2026-02-19,Fashion,299.6,Card,Mumbai
ORD0008736,USR01180,2026-02-10,Home,794.09,Card,Mumbai
ORD0008737,USR01180,2025-11-15,Electronics,4476.62,UPI,Mumbai
ORD0008738,USR01181,2025-12-12,Electronics,4728.65,COD,Bangalore
ORD0008739,USR01181,2025-12-22,Fashion,3025.88,COD,Bangalore
ORD0008740,USR01181,2025-11-19,Electronics,6720.28,Card,Bangalore
ORD0008741,USR01181,2026-01-08,Books,4315.59,Card,Bangalore
ORD0008742,USR01181,2026-01-27,Fashion,4303.66,COD,Bangalore
ORD0008743,USR01181,2025-10-13,Books,9493.13,Card,Bangalore
ORD0008744,USR01181,2026-01-05,Electronics,8094.82,COD,Bangalore
ORD0008745,USR01181,2026-03-10,Home,986.21,Card,Bangalore
ORD0008746,USR01181,2026-01-31,Fashion,672.74,UPI,Bangalore
ORD0008747,USR01181,2026-01-05,Fashion,8782.68,Card,Bangalore
ORD0008748,USR01182,2025-12-07,Home,4488.87,UPI,Hyderabad
ORD0008749,USR01182,2025-12-31,Electronics,7474.62,UPI,Hyderabad
ORD0008750,USR01182,2026-02-10,Fashion,3531.73,UPI,Hyderabad
ORD0008751,USR01183,2026-03-05,Home,5199.34,COD,Hyderabad
ORD0008752,USR01183,2026-01-31,Books,9615.96,COD,Hyderabad
ORD0008753,USR01183,2025-09-29,Books,7124.72,UPI,Hyderabad
ORD0008754,USR01183,2025-12-20,Home,4203.32,COD,Hyderabad
ORD0008755,USR01183,2026-03-08,Fashion,3981.9,UPI,Hyderabad
ORD0008756,USR01183,2026-01-19,Home,3265.8,Card,Hyderabad
ORD0008757,USR01183,2026-01-23,Home,9005.89,UPI,Hyderabad
ORD0008758,USR01183,2025-12-13,Home,2899.94,COD,Hyderabad
ORD0008759,USR01183,2025-11-13,Fashion,6030.81,Card,Hyderabad
ORD0008760,USR01183,2025-12-18,Home,9482.2,Card,Hyderabad
ORD0008761,USR01183,2025-12-30,Books,9574.6,COD,Hyderabad
ORD0008762,USR01184,2026-01-20,Electronics,3470.62,COD,Mumbai
ORD0008763,USR01185,2025-12-25,Books,365.46,COD,Pune
ORD0008764,USR01185,2025-10-08,Electronics,2266.46,COD,Pune
ORD0008765,USR01185,2025-10-10,Electronics,7875.91,COD,Pune
ORD0008766,USR01185,2025-10-26,Books,3093.95,UPI,Pune
ORD0008767,USR01185,2025-11-22,Books,3918.02,COD,Pune
ORD0008768,USR01185,2026-03-08,Electronics,7581.51,UPI,Pune
ORD0008769,USR01185,2025-12-25,Electronics,5838.34,COD,Pune
ORD0008770,USR01185,2026-03-11,Fashion,8957.34,Card,Pune
ORD0008771,USR01185,2025-11-05,Home,702.08,COD,Pune
ORD0008772,USR01185,2026-01-21,Electronics,7545.26,UPI,Pune
ORD0008773,USR01185,2025-12-31,Fashion,2963.79,Card,Pune
ORD0008774,USR01185,2025-10-17,Home,8508.4,Card,Pune
ORD0008775,USR01185,2025-12-12,Home,3205.61,UPI,Pune
ORD0008776,USR01185,2026-02-16,Electronics,8918.85,Card,Pune
ORD0008777,USR01186,2026-01-18,Books,6549.78,Card,Mumbai
ORD0008778,USR01186,2025-11-15,Home,7907.32,Card,Mumbai
ORD0008779,USR01186,2025-12-26,Books,4311.95,Card,Mumbai
ORD0008780,USR01186,2026-01-02,Fashion,6604.42,Card,Mumbai
ORD0008781,USR01186,2025-10-24,Electronics,2369.14,Card,Mumbai
ORD0008782,USR01186,2026-02-03,Fashion,7787.01,UPI,Mumbai
ORD0008783,USR01186,2026-03-06,Electronics,7127.08,Card,Mumbai
ORD0008784,USR01186,2026-03-11,Home,7481.58,COD,Mumbai
ORD0008785,USR01186,2026-01-30,Books,1246.49,Card,Mumbai
ORD0008786,USR01186,2026-01-08,Fashion,4325.74,Card,Mumbai
ORD0008787,USR01186,2026-02-18,Books,7160.83,UPI,Mumbai
ORD0008788,USR01187,2026-01-26,Fashion,5986.52,UPI,Pune
ORD0008789,USR01187,2025-11-21,Electronics,6644.13,COD,Pune
ORD0008790,USR01187,2025-11-21,Electronics,4747.32,Card,Pune
ORD0008791,USR01187,2025-10-31,Fashion,3026.78,UPI,Pune
ORD0008792,USR01187,2025-11-16,Home,4983.93,Card,Pune
ORD0008793,USR01188,2025-12-23,Electronics,4205.41,Card,Bangalore
ORD0008794,USR01188,2026-02-26,Books,6726.33,Card,Bangalore
ORD0008795,USR01188,2026-03-02,Books,6995.65,Card,Bangalore
ORD0008796,USR01188,2025-12-20,Home,9656.95,COD,Bangalore
ORD0008797,USR01188,2026-03-04,Home,3395.74,COD,Bangalore
ORD0008798,USR01188,2026-01-07,Home,5296.41,Card,Bangalore
ORD0008799,USR01188,2026-03-13,Fashion,255.63,COD,Bangalore
ORD0008800,USR01189,2025-12-30,Books,3757.15,Card,Pune
ORD0008801,USR01189,2026-03-23,Fashion,9446.26,UPI,Pune
ORD0008802,USR01189,2026-03-23,Fashion,793.97,COD,Pune
ORD0008803,USR01189,2025-12-25,Fashion,6353.73,Card,Pune
ORD0008804,USR01189,2026-02-20,Electronics,4273.46,Card,Pune
ORD0008805,USR01189,2026-01-21,Electronics,9469.39,UPI,Pune
ORD0008806,USR01189,2026-03-14,Home,321.06,Card,Pune
ORD0008807,USR01189,2025-10-15,Home,6395.38,UPI,Pune
ORD0008808,USR01189,2026-03-01,Electronics,6066.08,UPI,Pune
ORD0008809,USR01189,2026-01-20,Electronics,8856.13,UPI,Pune
ORD0008810,USR01189,2026-01-29,Fashion,8302.66,Card,Pune
ORD0008811,USR01189,2026-03-02,Fashion,8263.7,COD,Pune
ORD0008812,USR01189,2025-11-12,Fashion,9336.26,UPI,Pune
ORD0008813,USR01190,2025-11-11,Electronics,5043.22,COD,Delhi
ORD0008814,USR01190,2026-02-25,Books,5712.61,UPI,Delhi
ORD0008815,USR01190,2026-03-12,Fashion,716.45,COD,Delhi
ORD0008816,USR01190,2026-02-16,Books,873.4,Card,Delhi
ORD0008817,USR01190,2026-02-12,Fashion,5040.04,Card,Delhi
ORD0008818,USR01191,2026-02-08,Home,9086.42,COD,Chennai
ORD0008819,USR01191,2025-10-28,Fashion,8926.68,COD,Chennai
ORD0008820,USR01191,2025-10-14,Home,1938.64,COD,Chennai
ORD0008821,USR01191,2025-12-24,Home,5330.09,COD,Chennai
ORD0008822,USR01191,2025-10-01,Home,2918.39,COD,Chennai
ORD0008823,USR01191,2026-01-26,Home,9516.16,UPI,Chennai
ORD0008824,USR01191,2026-03-08,Fashion,593.48,COD,Chennai
ORD0008825,USR01191,2025-11-09,Home,3401.81,UPI,Chennai
ORD0008826,USR01191,2026-01-29,Home,5256.56,UPI,Chennai
ORD0008827,USR01192,2025-12-30,Home,6025.98,UPI,Chennai
ORD0008828,USR01192,2026-01-14,Books,1821.08,UPI,Chennai
ORD0008829,USR01192,2025-11-29,Home,6603.42,Card,Chennai
ORD0008830,USR01192,2025-10-15,Home,6554.71,COD,Chennai
ORD0008831,USR01193,2025-10-17,Electronics,8939.43,Card,Delhi
ORD0008832,USR01193,2025-12-08,Electronics,871.15,UPI,Delhi
ORD0008833,USR01194,2026-02-20,Home,2409.69,UPI,Delhi
ORD0008834,USR01194,2025-10-04,Electronics,8635.6,Card,Delhi
ORD0008835,USR01194,2026-02-11,Home,1983.37,COD,Delhi
ORD0008836,USR01194,2025-11-08,Electronics,3748.44,Card,Delhi
ORD0008837,USR01194,2026-01-04,Books,7155.5,Card,Delhi
ORD0008838,USR01194,2025-10-02,Home,6174.24,Card,Delhi
ORD0008839,USR01194,2026-01-23,Books,6779.94,UPI,Delhi
ORD0008840,USR01194,2026-02-22,Home,5302.88,COD,Delhi
ORD0008841,USR01195,2026-03-25,Fashion,4023.8,Card,Pune
ORD0008842,USR01195,2026-01-29,Fashion,4617.37,Card,Pune
ORD0008843,USR01195,2026-02-24,Books,6115.7,COD,Pune
ORD0008844,USR01195,2026-02-26,Home,549.56,UPI,Pune
ORD0008845,USR01195,2026-03-09,Books,5932.69,UPI,Pune
ORD0008846,USR01195,2026-02-08,Home,8719.58,COD,Pune
ORD0008847,USR01195,2026-01-14,Home,3226.35,COD,Pune
ORD0008848,USR01195,2025-10-07,Books,5490.69,UPI,Pune
ORD0008849,USR01195,2026-03-05,Home,6727.86,Card,Pune
ORD0008850,USR01195,2025-11-12,Fashion,8892.79,UPI,Pune
ORD0008851,USR01195,2026-01-09,Home,5021.27,UPI,Pune
ORD0008852,USR01196,2026-03-24,Books,2017.91,COD,Mumbai
ORD0008853,USR01196,2026-01-09,Electronics,7115.07,UPI,Mumbai
ORD0008854,USR01196,2025-10-05,Fashion,7386.15,UPI,Mumbai
ORD0008855,USR01196,2025-11-02,Fashion,356.42,Card,Mumbai
ORD0008856,USR01196,2026-02-08,Electronics,6686.1,UPI,Mumbai
ORD0008857,USR01196,2025-10-26,Fashion,4192.41,UPI,Mumbai
ORD0008858,USR01196,2026-02-21,Fashion,5382.88,Card,Mumbai
ORD0008859,USR01196,2025-09-30,Electronics,2495.33,COD,Mumbai
ORD0008860,USR01196,2025-11-24,Books,9535.37,COD,Mumbai
ORD0008861,USR01196,2026-01-27,Fashion,5333.87,COD,Mumbai
ORD0008862,USR01197,2025-11-16,Electronics,6397.83,Card,Delhi
ORD0008863,USR01197,2025-11-27,Fashion,2913.08,Card,Delhi
ORD0008864,USR01197,2025-12-04,Books,2427.46,UPI,Delhi
ORD0008865,USR01198,2026-01-03,Electronics,2002.21,Card,Hyderabad
ORD0008866,USR01198,2025-12-01,Books,3164.14,UPI,Hyderabad
ORD0008867,USR01198,2026-03-20,Home,4197.7,COD,Hyderabad
ORD0008868,USR01198,2025-12-03,Electronics,4450.48,Card,Hyderabad
ORD0008869,USR01198,2026-01-28,Fashion,6188.65,UPI,Hyderabad
ORD0008870,USR01198,2025-11-30,Books,2474.43,COD,Hyderabad
ORD0008871,USR01198,2025-12-16,Home,9184.73,Card,Hyderabad
ORD0008872,USR01198,2026-03-05,Home,8191.21,COD,Hyderabad
ORD0008873,USR01198,2025-12-13,Fashion,4052.23,Card,Hyderabad
ORD0008874,USR01198,2026-03-03,Fashion,2357.94,Card,Hyderabad
ORD0008875,USR01198,2026-03-05,Electronics,8256.78,UPI,Hyderabad
ORD0008876,USR01198,2026-01-13,Electronics,9904.23,Card,Hyderabad
ORD0008877,USR01199,2026-01-05,Books,8289.33,COD,Pune
ORD0008878,USR01199,2026-02-25,Books,2888.19,UPI,Pune
ORD0008879,USR01199,2025-11-19,Home,1269.81,Card,Pune
ORD0008880,USR01199,2025-11-29,Books,6277.8,Card,Pune
ORD0008881,USR01199,2026-02-08,Electronics,3892.13,COD,Pune
ORD0008882,USR01200,2026-01-28,Books,1878.47,Card,Bangalore
ORD0008883,USR01200,2026-01-15,Books,7813.46,UPI,Bangalore
ORD0008884,USR01200,2025-12-21,Books,1647.51,COD,Bangalore
ORD0008885,USR01200,2026-03-20,Electronics,5304.9,Card,Bangalore
ORD0008886,USR01200,2025-11-20,Fashion,8099.31,UPI,Bangalore
ORD0008887,USR01200,2025-11-11,Books,9181.25,UPI,Bangalore
ORD0008888,USR01200,2026-02-27,Home,3877.93,Card,Bangalore
ORD0008889,USR01200,2025-10-19,Books,7014.96,Card,Bangalore
ORD0008890,USR01201,2025-12-01,Home,6359.56,UPI,Chennai
ORD0008891,USR01201,2026-02-18,Electronics,795.85,COD,Chennai
ORD0008892,USR01201,2025-09-29,Electronics,5153.23,UPI,Chennai
ORD0008893,USR01201,2025-12-16,Electronics,5127.42,COD,Chennai
ORD0008894,USR01201,2025-11-01,Home,8671.05,Card,Chennai
ORD0008895,USR01201,2025-11-10,Fashion,9210.43,COD,Chennai
ORD0008896,USR01201,2025-11-28,Electronics,740.9,COD,Chennai
ORD0008897,USR01201,2025-11-17,Fashion,5910.89,COD,Chennai
ORD0008898,USR01201,2025-12-07,Home,3605.25,UPI,Chennai
ORD0008899,USR01202,2026-01-17,Electronics,3347.98,COD,Delhi
ORD0008900,USR01202,2026-03-20,Electronics,8244.2,COD,Delhi
ORD0008901,USR01202,2025-11-20,Books,1748.54,COD,Delhi
ORD0008902,USR01202,2026-01-24,Home,7890.1,Card,Delhi
ORD0008903,USR01202,2026-03-12,Fashion,2717.02,COD,Delhi
ORD0008904,USR01202,2025-11-27,Home,6109.3,Card,Delhi
ORD0008905,USR01202,2026-03-13,Home,2854.52,COD,Delhi
ORD0008906,USR01202,2025-11-25,Home,6434.97,COD,Delhi
ORD0008907,USR01202,2025-09-29,Books,7639.35,COD,Delhi
ORD0008908,USR01202,2026-02-28,Home,8639.92,Card,Delhi
ORD0008909,USR01203,2025-10-09,Fashion,1081.05,COD,Delhi
ORD0008910,USR01203,2025-12-01,Home,8362.5,Card,Delhi
ORD0008911,USR01203,2025-12-25,Home,6845.05,COD,Delhi
ORD0008912,USR01203,2025-11-08,Home,5232.14,COD,Delhi
ORD0008913,USR01203,2026-01-02,Fashion,2318.42,COD,Delhi
ORD0008914,USR01203,2025-12-28,Electronics,1651.05,COD,Delhi
ORD0008915,USR01203,2025-11-20,Electronics,4426.27,UPI,Delhi
ORD0008916,USR01203,2026-03-12,Fashion,8560.4,UPI,Delhi
ORD0008917,USR01203,2025-12-22,Books,334.68,COD,Delhi
ORD0008918,USR01203,2026-02-24,Books,3003.62,COD,Delhi
ORD0008919,USR01203,2026-01-02,Electronics,497.28,UPI,Delhi
ORD0008920,USR01204,2026-02-20,Home,7200.99,COD,Bangalore
ORD0008921,USR01204,2026-01-23,Fashion,2232.57,COD,Bangalore
ORD0008922,USR01204,2025-11-02,Books,8348.59,UPI,Bangalore
ORD0008923,USR01204,2025-11-01,Books,2599.45,UPI,Bangalore
ORD0008924,USR01204,2025-12-25,Home,9496.41,COD,Bangalore
ORD0008925,USR01204,2025-12-02,Home,3631.99,Card,Bangalore
ORD0008926,USR01204,2026-03-05,Home,7838.64,UPI,Bangalore
ORD0008927,USR01204,2025-12-22,Home,2848.05,UPI,Bangalore
ORD0008928,USR01204,2026-03-26,Books,9850.55,Card,Bangalore
ORD0008929,USR01204,2025-12-30,Fashion,4219.78,COD,Bangalore
ORD0008930,USR01204,2026-01-24,Books,7011.87,COD,Bangalore
ORD0008931,USR01204,2025-12-09,Electronics,2515.24,UPI,Bangalore
ORD0008932,USR01204,2025-11-06,Fashion,5253.68,COD,Bangalore
ORD0008933,USR01204,2025-12-17,Fashion,7615.28,COD,Bangalore
ORD0008934,USR01205,2026-02-06,Electronics,6129.76,UPI,Chennai
ORD0008935,USR01205,2025-10-19,Home,8877.47,Card,Chennai
ORD0008936,USR01205,2025-10-31,Electronics,7678.04,UPI,Chennai
ORD0008937,USR01205,2026-02-10,Fashion,4765.48,COD,Chennai
ORD0008938,USR01205,2025-12-19,Books,3553.03,COD,Chennai
ORD0008939,USR01205,2025-11-16,Electronics,433.93,Card,Chennai
ORD0008940,USR01205,2025-11-12,Home,5681.81,COD,Chennai
ORD0008941,USR01205,2026-02-25,Electronics,9814.32,UPI,Chennai
ORD0008942,USR01205,2025-12-12,Fashion,723.48,UPI,Chennai
ORD0008943,USR01205,2025-09-30,Books,3912.5,Card,Chennai
ORD0008944,USR01205,2026-03-26,Electronics,1542.48,Card,Chennai
ORD0008945,USR01205,2026-03-08,Home,5349.17,UPI,Chennai
ORD0008946,USR01205,2026-01-22,Books,3567.13,Card,Chennai
ORD0008947,USR01205,2026-03-21,Fashion,6033.82,UPI,Chennai
ORD0008948,USR01206,2025-11-29,Home,8581.27,UPI,Chennai
ORD0008949,USR01206,2025-12-16,Home,1231.82,COD,Chennai
ORD0008950,USR01206,2026-03-21,Electronics,4072.43,COD,Chennai
ORD0008951,USR01206,2026-02-15,Books,3108.49,COD,Chennai
ORD0008952,USR01206,2026-01-20,Electronics,7837.94,COD,Chennai
ORD0008953,USR01206,2025-10-30,Home,1425.88,UPI,Chennai
ORD0008954,USR01206,2026-01-28,Fashion,9364.55,COD,Chennai
ORD0008955,USR01206,2026-02-17,Books,3400.85,UPI,Chennai
ORD0008956,USR01206,2026-03-21,Electronics,6764.09,UPI,Chennai
ORD0008957,USR01206,2025-11-23,Fashion,7921.26,COD,Chennai
ORD0008958,USR01206,2025-11-30,Electronics,3451.59,UPI,Chennai
ORD0008959,USR01206,2025-10-27,Fashion,5612.22,COD,Chennai
ORD0008960,USR01206,2025-10-27,Fashion,6869.87,COD,Chennai
ORD0008961,USR01207,2025-12-22,Books,2736.99,Card,Hyderabad
ORD0008962,USR01207,2026-02-11,Fashion,3075.24,COD,Hyderabad
ORD0008963,USR01207,2025-12-17,Home,1091.22,Card,Hyderabad
ORD0008964,USR01207,2025-10-08,Electronics,6264.66,UPI,Hyderabad
ORD0008965,USR01207,2026-01-12,Books,1870.9,UPI,Hyderabad
ORD0008966,USR01207,2025-10-11,Electronics,5791.63,COD,Hyderabad
ORD0008967,USR01208,2026-03-24,Home,3491.85,COD,Bangalore
ORD0008968,USR01209,2026-03-23,Electronics,2795.29,COD,Chennai
ORD0008969,USR01209,2026-03-13,Electronics,8842.35,UPI,Chennai
ORD0008970,USR01209,2025-10-18,Home,1263.91,Card,Chennai
ORD0008971,USR01209,2026-03-11,Electronics,8404.63,UPI,Chennai
ORD0008972,USR01209,2026-01-17,Home,4910.39,UPI,Chennai
ORD0008973,USR01209,2026-03-22,Books,3556.13,UPI,Chennai
ORD0008974,USR01210,2025-12-06,Books,7121.69,UPI,Pune
ORD0008975,USR01211,2025-12-23,Home,4322.0,COD,Chennai
ORD0008976,USR01211,2026-03-11,Books,3678.2,UPI,Chennai
ORD0008977,USR01211,2026-02-13,Books,4228.65,Card,Chennai
ORD0008978,USR01211,2025-11-26,Fashion,7263.24,Card,Chennai
ORD0008979,USR01211,2025-10-05,Electronics,7239.95,UPI,Chennai
ORD0008980,USR01211,2026-03-03,Home,7925.76,COD,Chennai
ORD0008981,USR01211,2026-02-15,Books,7959.99,COD,Chennai
ORD0008982,USR01211,2026-01-24,Fashion,4692.93,UPI,Chennai
ORD0008983,USR01212,2026-03-09,Home,4119.46,UPI,Delhi
ORD0008984,USR01212,2026-01-04,Electronics,5991.66,COD,Delhi
ORD0008985,USR01212,2026-03-15,Electronics,9273.76,COD,Delhi
ORD0008986,USR01212,2025-11-13,Home,4194.92,COD,Delhi
ORD0008987,USR01212,2026-02-22,Home,515.98,Card,Delhi
ORD0008988,USR01212,2026-01-06,Electronics,4719.72,Card,Delhi
ORD0008989,USR01212,2025-12-22,Home,9141.12,Card,Delhi
